Name,Smiles,Active_Probability,Predicted_Class,InDomain
0.5788624,COc1cc(C(=O)NN2C(=O)/C(=C/c3ccc(O)c(OC)c3)SC2=S)ccc1[O-],0.0526,Inactive,In-Domain
0.18237452,CCCCC[C@H](O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,0.0525,Inactive,In-Domain
0.9069285,[NH3+]CCOc1cccc(CC(=O)N[C@@H]2CO[C@H]3[C@@H]2OC[C@H]3O)c1,0.0522,Inactive,Out-of-Domain
0.9942649,Cc1cc2c(c(O)c1O)C(=O)c1c(O)cc([O-])cc1C2=O,0.0522,Inactive,In-Domain
0.75199306,Cc1cc([C@@H]2CCC[NH2+]C2)oc(=O)c1C(=O)Nc1cccc(C[N@@H+](C)CCO)c1,0.052,Inactive,Out-of-Domain
0.64462966,[O-]c1ccc(Cc2ccc(O)c3ncccc23)c2cccnc12,0.0518,Inactive,Out-of-Domain
0.85873896,CC(=O)c1c([O-])cc(O)cc1C[C@@H]1Cc2cc([O-])cc(O)c2C(=O)O1,0.0518,Inactive,In-Domain
0.98240167,O=C([O-])c1ccc(-c2ccc(O)cn2)cc1,0.0517,Inactive,In-Domain
0.87457055,O=C([O-])c1ccc(-c2ncc([O-])cn2)cc1,0.0517,Inactive,Out-of-Domain
0.4358673,Cc1nc([C@H]2C[N@H+](CC3(O)CCOCC3)CCO2)cc(=O)[nH]1,0.0516,Inactive,Out-of-Domain
0.9462809,OCCNc1cc(NCC[N@@H+]2CCC[C@@H](CO)C2)nc[nH+]1,0.0513,Inactive,Out-of-Domain
0.0730602,COc1c([O-])c(OC)c2oc(-c3ccc(O)cc3)cc(=O)c2c1O,0.0513,Inactive,In-Domain
0.8697642,C=CCc1cc(C[N@@H+]2CCC[C@H](c3cc(=O)[nH]c(N4CCOCC4)n3)C2)cc(OC)c1O,0.0512,Inactive,Out-of-Domain
0.9041855,O=C1c2c(O)cc(O)c(O)c2C(=O)c2c(O)cc([O-])c(O)c21,0.0512,Inactive,In-Domain
0.3188924,Cc1c(CC(=O)NCCCCCC(=O)[O-])c(=O)oc2cc([O-])ccc12,0.051,Inactive,In-Domain
0.9268449,OCCn1ccc([C@@H]2CCC[N@@H+](Cc3cccc4nonc34)C2)n1,0.0509,Inactive,Out-of-Domain
0.9160143,OCCNc1cc(NCC[N@H+]2CCC[C@@H](CO)C2)ncn1,0.0509,Inactive,Out-of-Domain
0.9304276,Cc1cc([C@@H]2CCC[NH2+]C2)oc(=O)c1C(=O)Nc1cccc(C[N@H+](C)CCO)c1,0.0506,Inactive,Out-of-Domain
0.8602117,COc1cc(C[N@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCCC4)n3)C2)cc(OC)c1O,0.0504,Inactive,Out-of-Domain
0.59938496,O=c1c(-c2ccc(O)cc2)coc2c(O)c([O-])cc(O)c12,0.05,Inactive,In-Domain
0.16302378,Cc1cccc([NH+]2CCN(Cc3ccc(O)cc3)CC2)c1C,0.0499,Inactive,In-Domain
0.98666614,COc1cc(C(=O)[O-])ccc1-c1ccc(O)cc1,0.0496,Inactive,In-Domain
0.9989416,Nc1nc(-c2cc(F)cc(C(=O)NCc3ccccn3)c2)cc(=O)[nH]1,0.0496,Inactive,In-Domain
0.9584297,C=CCc1cc(C[N@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCOCC4)n3)C2)cc(OC)c1O,0.0496,Inactive,Out-of-Domain
0.7144535,Cc1cc(O)c2c3c1C(=O)[C@@H]1c4c(c([O-])c5c6c(c(O)cc(C)c46)C(=O)O5)[C@@]3(COC2=O)[C@H]1O,0.0492,Inactive,Out-of-Domain
0.9505468,CCCCC[C@H](O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,0.0491,Inactive,In-Domain
0.9985398,CS/C(=N\N=C/c1ccc(O)cc1[O-])N/N=C/c1ccc(O)cc1O,0.0486,Inactive,In-Domain
0.021160902,CC(C)=CCOc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)[C@@H]([O-])C2=O,0.0484,Inactive,In-Domain
0.99029,O=C([O-])c1cc(O)n(-c2ccc(=O)[nH]n2)n1,0.0482,Inactive,Out-of-Domain
0.012770304,CS/C(=N/N=C/c1ccc(O)cc1[O-])N/N=C\c1ccc(O)cc1O,0.0482,Inactive,In-Domain
0.94564366,Cc1nc(=O)cc([C@H]2CN(CC3(O)CCOCC3)CCO2)[nH]1,0.0481,Inactive,Out-of-Domain
0.6748789,COc1cc(C[N@@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCOCC4)n3)C2)ccc1O,0.0478,Inactive,Out-of-Domain
0.9736918,O=C([O-])c1ccc(-c2c3cc(O)c(=O)cc-3oc3cc(O)c(O)cc23)cc1,0.0477,Inactive,In-Domain
0.9887404,COc1cc(/C=C2\SC(N(C)c3ccc(O)cc3)=NC2=O)ccc1[O-],0.0476,Inactive,In-Domain
0.9899059,Cc1nn(-c2ccc([O-])nn2)c2c1[C@@H](c1ccc(O)cc1)CC(=O)N2,0.0474,Inactive,In-Domain
0.9246333,O=C([O-])Cc1s/c(=N/N=C/c2ccc(O)cc2O)[nH]c1-c1ccccc1,0.0473,Inactive,In-Domain
0.9983127,O=C([O-])/C=C/C(=O)Nc1cccc(C(=O)Nc2cccc(O)c2)c1,0.0473,Inactive,In-Domain
0.49335685,[O-]c1cc(O)ccc1/C=N/N=c1/scc(-c2cccc(O)c2)n1-c1ccccc1,0.0471,Inactive,In-Domain
0.8401232,OCc1nc2ccc(Cc3ccc4nc(CO)[nH]c4c3)cc2[nH]1,0.0468,Inactive,Out-of-Domain
0.50057787,CCOc1cc(/C=C2\SC(=S)N(CCC(=O)[O-])C2=O)ccc1OCC(=O)[O-],0.0467,Inactive,In-Domain
0.9732434,OCCNc1cc(NCC[N@@H+]2CCC[C@@H](CO)C2)ncn1,0.0466,Inactive,Out-of-Domain
0.7292064,O=C([O-])C[C@H]1S/C(=N\N=C\c2ccc([O-])cc2O)NC1=O,0.0466,Inactive,Out-of-Domain
0.9948553,CS/C(=N\N=C\c1ccc(O)cc1O)N/N=C/c1ccc(O)cc1[O-],0.0466,Inactive,In-Domain
0.78850925,[NH3+]CCc1ccc(Oc2ccc(F)c(C(=O)N3CC[NH+](CCO)CC3)c2)cc1,0.0463,Inactive,Out-of-Domain
0.99677926,CCOc1cccc(C[N@H+]2CCC[C@@H](c3cc(=O)nc(-c4ccccn4)[nH]3)C2)c1O,0.0462,Inactive,Out-of-Domain
0.6467197,Nc1[nH+]cccc1CNC(=O)c1cc(O)cc(C(=O)[O-])c1,0.0459,Inactive,Out-of-Domain
0.8027192,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)cc1)NCC2,0.0455,Inactive,In-Domain
0.92324716,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)cc1)NCC2,0.0455,Inactive,In-Domain
0.5927776,Cc1cc([C@@H]2CCC[NH2+]C2)oc(=O)c1C(=O)Nc1cccc(C[N@@H+](C)CCO)c1,0.0454,Inactive,Out-of-Domain
0.7146254,O=C1N([C@H]2CC[C@H](O)CC2)CCC[C@@]12CCCN2Cc1cccc(OCCO)c1,0.0451,Inactive,In-Domain
0.33616912,Cc1cc([C@@H]2CCC[NH2+]C2)oc(=O)c1C(=O)Nc1cccc(CN(C)CCO)c1,0.0449,Inactive,Out-of-Domain
0.98179114,Cc1nn(-c2ccc([O-])nn2)c2c1[C@@H](c1cccc(O)c1)CC(=O)N2,0.0445,Inactive,In-Domain
0.8150526,Cc1cc2c(c(O)c1[O-])C(=O)c1c(O)cc(O)cc1C2=O,0.0445,Inactive,In-Domain
0.8693296,CS/C(=N\N=C\c1ccc(O)cc1[O-])N/N=C/c1ccc(O)cc1O,0.0443,Inactive,In-Domain
0.004434369,Oc1ccc(CC[C@@H](O)C[C@H](O)CCc2ccc(O)cc2)cc1,0.044,Inactive,In-Domain
0.048595477,[NH3+]CCOc1cccc(CC(=O)N[C@@H]2CO[C@H]3[C@@H]2OC[C@H]3O)c1,0.0437,Inactive,Out-of-Domain
0.83037436,Cc1c(O)cc2c(c1O)C(=O)[C@H](O)[C@@H](c1cc([O-])c(O)c(O)c1)O2,0.0437,Inactive,In-Domain
0.91811186,CO[C@@]12CC[C@@H](OCCO)C[C@@H]1[N@@H+](Cc1cn(CCO)nc1C)CC2,0.0436,Inactive,Out-of-Domain
0.7485798,COC(=O)c1c2c(c3ccccc3c1O)O[C@](C)(CO)C=C2,0.0431,Inactive,In-Domain
0.99773383,OCCNc1cc(NCC[N@H+]2CCC[C@@H](CO)C2)ncn1,0.043,Inactive,Out-of-Domain
0.96080655,Cc1cc(-c2ccc(C(=O)N3CCN(CCO)CC3)cc2)cc(C)c1O,0.0428,Inactive,In-Domain
0.008776379,O=c1c([O-])c(-c2cc(O)c(O)cc2O)oc2ccc(O)cc12,0.0427,Inactive,In-Domain
0.29861343,CCC[C@]1(CO)CC[N@H+](Cc2ccc(CC(=O)[O-])cc2)C[C@H]1O,0.0426,Inactive,Out-of-Domain
0.0056117442,C[C@@](Cc1cc(O)c([O-])cc1Br)([NH2+]N)C(=O)[O-],0.0424,Inactive,Out-of-Domain
0.8602117,O=c1c(O)c(-c2cc(O)c(O)cc2[O-])oc2ccc(O)cc12,0.0424,Inactive,In-Domain
0.77639216,O=C(CCc1cc2n(n1)CCC[N@H+](Cc1cccc(O)c1)C2)NCCO,0.0423,Inactive,Out-of-Domain
0.8921682,CS/C(=N\N=C/c1ccc(O)cc1O)N/N=C/c1ccc(O)cc1[O-],0.0422,Inactive,In-Domain
0.978736,OCC#Cc1ccc(C[N@H+]2CCOc3ccc(CO)cc3C2)s1,0.0422,Inactive,Out-of-Domain
0.9749638,Cc1cc(O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)ccc1O,0.0421,Inactive,In-Domain
0.9975448,Oc1ccc(CC[C@@H](O)C[C@H](O)CCc2ccc(O)c(O)c2)cc1,0.0417,Inactive,In-Domain
0.6662698,C[C@H](O)CNC(=O)c1ccc(O)cc1,0.0412,Inactive,In-Domain
0.1089878,C/C(Cc1oc2ccc([O-])cc2c1[N+](=O)[O-])=[NH+]/CCCC(=O)[O-],0.0408,Inactive,Out-of-Domain
0.9938911,OCC#Cc1csc(C[N@H+]2CCOc3ccc(CO)cc3C2)c1,0.0403,Inactive,Out-of-Domain
0.603573,C=CCc1cc(C[N@@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCOCC4)n3)C2)cc(OC)c1O,0.0401,Inactive,Out-of-Domain
0.99914277,CO[C@@]12CC([O-])=C(C(C)=O)C(=O)[C@]1(C)c1c(O)c(C)c(O)c(C(C)=O)c1O2,0.04,Inactive,Out-of-Domain
0.9582832,O=C1C[C@H](c2ccc(O)cc2)Oc2cc([O-])cc(O)c21,0.0399,Inactive,In-Domain
0.31667435,CCOc1cc(/C=N/NC(=O)c2cccc(O)c2)ccc1O,0.0398,Inactive,In-Domain
0.4248985,COCCNCc1c[nH]c2ccc(OC)cc12,0.0397,Inactive,Out-of-Domain
0.9550934,CCC[C@]1(CO)CC[N@@H+](Cc2ccc(CC(=O)[O-])cc2)C[C@H]1O,0.0396,Inactive,Out-of-Domain
0.5858866,O=C([O-])c1cc(-c2ccc(/N=N/c3ccc([O-])c4ccccc34)cc2)nc2ccccc12,0.0395,Inactive,In-Domain
0.7166776,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)cc1)[NH2+]CC2,0.0395,Inactive,In-Domain
0.9455555,Cc1cc(O)c2c3c1C(=O)[C@@H]1c4c(c([O-])c5c6c(c([O-])cc(C)c46)C(=O)O5)[C@@]3(COC2=O)[C@H]1O,0.0395,Inactive,Out-of-Domain
0.6878728,CCC[C@@]1(C(=O)[O-])C[N@@H+](Cc2ccc(CC(=O)[O-])cc2)CC[C@@H]1O,0.0395,Inactive,Out-of-Domain
0.5767394,O=C([O-])c1ccc(-c2c3cc(O)c(=O)cc-3oc3cc([O-])c(O)cc23)cc1,0.0394,Inactive,In-Domain
0.9882457,CC(C)[C@H]([NH3+])C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-],0.0393,Inactive,In-Domain
0.16309682,O=C(NCC1(CO)CCC1)c1ccc(-c2ccc(CCO)cc2)cc1,0.0391,Inactive,Out-of-Domain
0.99163014,Cc1cc([C@@H]2CCC[NH2+]C2)oc(=O)c1C(=O)Nc1cccc(CN(C)CCO)c1,0.0385,Inactive,Out-of-Domain
0.9454641,O=C(c1ccc(O)cc1)c1ccc(C(=O)[O-])c(C(=O)[O-])c1,0.0381,Inactive,In-Domain
0.99990714,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)cc1)[N@@H+](C)CC2,0.038,Inactive,In-Domain
0.8021064,O=C([O-])c1cccc(Nc2nc(-c3ccc(O)cc3[O-])cs2)c1,0.0378,Inactive,In-Domain
0.8422644,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CC[NH2+]2,0.0378,Inactive,In-Domain
0.98099136,COc1cc(-c2nc(CNC(=O)c3coc(C[NH3+])n3)c(C)o2)ccc1[O-],0.0377,Inactive,In-Domain
0.98541635,CCCCC[C@H](O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc([O-])cc1C2=O,0.0376,Inactive,In-Domain
0.95021206,CC(C)=CCc1cc([C@H]2Oc3cc([O-])cc(O)c3C(=O)[C@@H]2O)cc(CC=C(C)C)c1O,0.0376,Inactive,In-Domain
0.17631827,COc1cc(C[N@@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCCC4)n3)C2)cc(OC)c1O,0.0376,Inactive,Out-of-Domain
0.9041155,COc1cc(/C=C2\SC(=S)N(NC(=O)c3ccc(O)c(OC)c3)C2=O)ccc1[O-],0.0376,Inactive,In-Domain
0.9841352,Cc1nn(CC(=O)[O-])c(=O)c2cc3c(C)nn(CC(=O)[O-])c(=O)c3cc12,0.0374,Inactive,In-Domain
0.48038214,O=C(c1ccc(=O)[nH]c1)N1CCCCCCCOC[C@@H](O)[C@@H](O)CC1,0.0374,Inactive,Out-of-Domain
0.82808,O=C1S/C(=C\c2cccc(O)c2)C(=O)N1c1cccc(O)c1,0.0372,Inactive,In-Domain
0.9487792,COc1ccc(C(=O)NCCOCCO)cc1Oc1cc(F)cc(C[NH3+])c1,0.0372,Inactive,Out-of-Domain
0.05502456,CCCCCc1cc(O)cc(O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)c1,0.0362,Inactive,In-Domain
0.45740095,Oc1ccc(C[C@@H]2[NH2+]CCc3cc(O)c(O)cc32)cc1,0.0356,Inactive,In-Domain
0.9607927,COc1cc(O)c2c(=O)c([O-])c(-c3ccc(O)c(OC)c3)oc2c1,0.0356,Inactive,In-Domain
0.97867626,CS/C(=N\N=C(/C)c1ccc(O)cc1[O-])N/N=C(\C)c1ccc(O)cc1O,0.0355,Inactive,In-Domain
0.97164536,N#Cc1c(-c2cccc(O)c2)cc(-c2ccc(OCC(=O)[O-])cc2)nc1N,0.0352,Inactive,In-Domain
0.06907465,CCCCC[C@H](O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc([O-])cc1C2=O,0.0352,Inactive,In-Domain
0.636622,O=S(=O)([O-])c1ccc(-c2ccc(/C=N/c3ccc(O)cc3)o2)cc1,0.035,Inactive,In-Domain
0.70529795,O=C([O-])Cn1ccc([C@@H]2CCC[N@H+](CCC(F)(F)F)C2)n1,0.0349,Inactive,Out-of-Domain
0.9470456,CS/C(=N\N=C(/C)c1ccc(O)cc1[O-])N/N=C(\C)c1ccc(O)cc1O,0.0348,Inactive,In-Domain
0.14130504,[O-]c1ccc(/N=N/c2cc(O)cc(O)c2)cc1,0.0347,Inactive,In-Domain
0.9712286,CS/C(=N\N=C(/C)c1ccc(O)cc1O)N/N=C(\C)c1ccc(O)cc1[O-],0.0346,Inactive,In-Domain
0.98696566,O=C([O-])CCC[N@H+]1CCC[C@@H](c2ccn(CC(=O)[O-])n2)C1,0.0345,Inactive,Out-of-Domain
0.95995915,CC(C)(c1ccc(OCCC(=O)[O-])cc1)c1ccc(OCCC(=O)[O-])cc1,0.0344,Inactive,In-Domain
0.30743244,O=C(Cc1ccc(CO)cc1)NCC[N@@H+]1CCC[C@@H](CO)C1,0.0341,Inactive,Out-of-Domain
0.9867209,CS/C(=N/N=C/c1ccc(O)cc1O)N/N=C/c1ccc(O)cc1[O-],0.0336,Inactive,In-Domain
0.9443485,O=C([O-])c1ccc(-c2ncc(O)cn2)cc1,0.0334,Inactive,In-Domain
0.9334075,Cc1c(CC(=O)NC[C@@H](CC(=O)[O-])c2ccc(Cl)cc2)c(=O)oc2c(O)c(O)ccc12,0.0334,Inactive,In-Domain
0.65808517,O=C(Cc1ccc(CO)cc1)N[C@H]1C[C@H]2CO[C@@H](CCO)C[N@H+]2C1,0.0334,Inactive,Out-of-Domain
0.99932337,CN1N=C([C@H]2CCCCN2C(=O)CCC(=O)[O-])CC1=O,0.0333,Inactive,Out-of-Domain
0.85276324,Cn1nc([C@H]2CCCCN2C(=O)CCC(=O)[O-])cc1O,0.033,Inactive,Out-of-Domain
0.78465533,CCC[C@@]1(C(=O)[O-])C[N@H+](Cc2ccc(CC(=O)[O-])cc2)CC[C@@H]1O,0.0328,Inactive,Out-of-Domain
0.0050496766,O=C(Cc1ccc(CO)cc1)N[C@H]1C[C@H]2CO[C@@H](CCO)C[N@@H+]2C1,0.0328,Inactive,Out-of-Domain
0.34549308,O=C([O-])Cn1ccc([C@@H]2CCC[N@@H+](CCC(F)(F)F)C2)n1,0.0326,Inactive,Out-of-Domain
0.9024997,NNC(=O)CC(=O)NC1(Cc2ccc(O)cc2)CCCCC1,0.0325,Inactive,In-Domain
0.92055446,C=CCc1cc(C[N@H+]2CCC[C@H](c3cc(=O)[nH]c(N4CCOCC4)n3)C2)cc(OC)c1O,0.0325,Inactive,Out-of-Domain
0.8981598,O=C(Cc1ccc(CO)cc1)NCC[N@H+]1CCC[C@@H](CO)C1,0.0322,Inactive,Out-of-Domain
0.8256685,O=C([O-])c1cccc(CN2C(=O)S/C(=C\c3ccc(O)cc3)C2=O)c1,0.0319,Inactive,In-Domain
0.2280213,C[C@@H](NC(=O)/C=C/c1cc(CO)cs1)[C@@H](O)c1ccc(O)cc1,0.0319,Inactive,In-Domain
0.73133826,CCOc1cccc(C[N@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCOCC4)n3)C2)c1O,0.0314,Inactive,Out-of-Domain
0.46908078,CCOc1cc([C@H]2CC(=O)Nc3c2c(C)nn3-c2ccc(=O)[nH]n2)ccc1O,0.0312,Inactive,Out-of-Domain
0.4077229,CCn1cnnc1C[N@@H+](C)Cc1c(C)nn(CCO)c1C,0.0312,Inactive,Out-of-Domain
0.42583218,O=C([O-])C[C@H]1S/C(=N\N=C\c2ccc(O)cc2[O-])NC1=O,0.0308,Inactive,Out-of-Domain
0.947075,Cc1cc(O)ccc1O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O,0.0307,Inactive,In-Domain
0.98880965,COc1cc([C@H]2Oc3cc(O)cc(O)c3C(=O)C2=O)ccc1O,0.0306,Inactive,In-Domain
0.0026195017,[O-]c1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)[NH2+]CC2,0.0306,Inactive,In-Domain
0.92941976,COc1cc(CN2C[C@H]3CC[C@@H](C2)[C@@H]3[NH3+])ccc1OCC(=O)N1CCOCC1,0.0304,Inactive,In-Domain
0.9483072,COc1ccc(C(=O)N2CCOc3ccc(CO)cc3C2)cc1OCCC[NH3+],0.0303,Inactive,In-Domain
0.93662214,NC(=O)N/N=C(\CCCCC(=O)[O-])c1ccc(CC(=O)[O-])s1,0.0303,Inactive,Out-of-Domain
0.8106689,OCCNc1cc(NCC[N@@H+]2CCC[C@@H](CO)C2)nc[nH+]1,0.0303,Inactive,Out-of-Domain
0.5441602,O=C([O-])CCC[N@@H+]1CCC[C@@H](c2ccn(CC(=O)[O-])n2)C1,0.0301,Inactive,Out-of-Domain
0.06465859,CCOc1cccc(C[N@@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCOCC4)n3)C2)c1O,0.0301,Inactive,Out-of-Domain
0.9941993,CCCCC[C@H](O)c1c([O-])cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,0.0301,Inactive,In-Domain
0.99595886,CCCCC[C@H](O)c1c([O-])cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,0.0299,Inactive,In-Domain
0.8106167,CS/C(=N/N=C(\C)c1ccc(O)cc1[O-])N/N=C(\C)c1ccc(O)cc1O,0.0296,Inactive,In-Domain
0.9957457,C/C(=N\Nc1nc2c(c(=O)[nH]c(=O)n2C)n1C[C@@H](C)O)c1ccc(O)cc1,0.0296,Inactive,Out-of-Domain
0.9512874,O=C([O-])c1cccc(Nc2nc(-c3ccc(O)cc3O)cs2)c1,0.0296,Inactive,In-Domain
0.9885222,Nc1n[nH]c(-c2ccc(-c3ccc(CC[NH3+])cc3)o2)n1,0.0292,Inactive,Out-of-Domain
0.9342015,COc1ccc(C(=O)N2CCN(CCO)CC2)cc1Oc1ccc(CN)cc1F,0.0291,Inactive,In-Domain
0.99566805,CCOC(=O)C1=C(COCC[NH3+])NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,0.029,Inactive,In-Domain
0.6645381,Cc1cc(=O)oc2cc(NC(=O)[C@H](C)N)ccc12,0.0288,Inactive,In-Domain
0.8316052,Cn1c(SCC(=O)N2CCOCC2)nnc1[C@@H]1CCC[NH2+]C1,0.0287,Inactive,In-Domain
0.99715877,COc1cc2c(c(O)c1C)C(=O)[C@H](O)[C@@H](c1ccc(O)cc1)O2,0.0282,Inactive,In-Domain
0.9635067,OCCNc1cc(NCC[N@H+]2CCC[C@@H](CO)C2)nc[nH+]1,0.0282,Inactive,Out-of-Domain
0.9925243,O=C1/C(=C/c2ccc([O-])cc2)SC(=S)N1CCc1ccc(O)cc1,0.028,Inactive,Out-of-Domain
0.5886086,COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)[NH2+]CC2,0.0279,Inactive,In-Domain
0.77806073,Cc1ccccc1N1C(=O)C[C@@H](NCCc2ccc(O)cc2)C1=O,0.0279,Inactive,In-Domain
0.98926115,CS/C(=N/N=C(\C)c1ccc(O)cc1O)N/N=C(\C)c1ccc(O)cc1[O-],0.0279,Inactive,In-Domain
0.5656029,Oc1ccc(CC[C@@H](O)C[C@H](O)CCc2ccc(O)cc2)cc1,0.0273,Inactive,In-Domain
0.012218424,O=C([O-])c1cccc(CN2C(=O)S/C(=C\c3ccc([O-])cc3)C2=O)c1,0.0273,Inactive,Out-of-Domain
0.6767442,O=c1c(O)c(-c2cc(O)c(O)cc2O)oc2ccc(O)cc12,0.0271,Inactive,In-Domain
0.2420578,CCOC(=O)C1=C(COCC[NH3+])NC(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl,0.0271,Inactive,In-Domain
0.860963,COc1cc([C@H]2CC(=O)Nc3c2c(C)nn3-c2ccc(=O)[nH]n2)ccc1O,0.0269,Inactive,In-Domain
0.9197286,CO[C@@]12CC[C@H](OCCO)C[C@@H]1[N@@H+](Cc1cn(CCO)nc1C)CC2,0.0268,Inactive,Out-of-Domain
0.47937062,Cc1nn(-c2ccc(=O)[nH]n2)c2c1[C@@H](c1ccc(O)cc1)CC(=O)N2,0.0267,Inactive,In-Domain
0.7889247,OCC#Cc1ccc(C[N@@H+]2CCOc3ccc(CO)cc3C2)s1,0.0266,Inactive,Out-of-Domain
0.9363729,Cc1nn(-c2ccc(=O)[nH]n2)c2c1[C@@H](c1cccc(O)c1)CC(=O)N2,0.0264,Inactive,Out-of-Domain
0.9438047,COc1ccc([C@H]2CC(=O)Nc3c2c(C)nn3-c2ccc([O-])nn2)cc1O,0.0264,Inactive,In-Domain
0.9919923,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)cc1)[NH2+]CC2,0.0264,Inactive,In-Domain
0.82722557,CS/C(=N/N=C/c1ccc(O)cc1[O-])N/N=C/c1ccc(O)cc1O,0.0262,Inactive,In-Domain
0.85130155,CCOc1cccc(C[N@H+]2CCC[C@@H](c3cc(=O)[nH]c(N4CCOCC4)n3)C2)c1[O-],0.0262,Inactive,Out-of-Domain
0.9965842,O=C1S/C(=C\c2ccc([O-])cc2)C(=O)N1c1ccc(O)cc1,0.026,Inactive,In-Domain
0.78176135,[O-]c1ccc(/N=N/c2cc(O)cc(O)c2)cc1,0.0259,Inactive,In-Domain
0.7288229,O=C([O-])c1cc([O-])n(-c2ccc(=O)[nH]n2)n1,0.0258,Inactive,Out-of-Domain
0.9758183,COc1cc(CC[C@@H](O)CO)ccc1O,0.0258,Inactive,In-Domain
0.18347648,COc1cc(C)ccc1OCCN1CC[C@H](O)[C@](CO)(Cc2ccccc2)C1,0.0257,Inactive,In-Domain
0.97994953,Nc1cc([O-])nc2nnc(SCC(=O)[O-])n12,0.0257,Inactive,Out-of-Domain
0.40534616,COc1cc(/C=C2\SC(=S)N(c3ccc(O)cc3)C2=O)ccc1O,0.0256,Inactive,In-Domain
0.19476737,CCn1cnnc1C[N@H+](C)Cc1c(C)nn(CCO)c1C,0.0252,Inactive,Out-of-Domain
0.18093507,N[C@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)[O-],0.0252,Inactive,In-Domain
0.7270653,OC[C@@]12C[NH2+]C[C@@H]1CN(c1ncnc3[nH]ncc13)C2,0.025,Inactive,Out-of-Domain
0.95356506,Cc1nn(-c2ccc(=O)[nH]n2)c2c1[C@@H](c1ccc(C(=O)[O-])cc1)CC(=O)N2,0.0247,Inactive,Out-of-Domain
0.9657137,OCc1nc2ccc(Cc3ccc4[nH+]c(CO)[nH]c4c3)cc2[nH]1,0.0245,Inactive,Out-of-Domain
0.31309298,Nc1nc(-c2ccc(-c3ccc(CC[NH3+])cc3)o2)n[nH]1,0.0244,Inactive,Out-of-Domain
0.1276925,COC(=O)c1c2c(c3ccccc3c1[O-])O[C@](C)(CO)C=C2,0.0243,Inactive,Out-of-Domain
0.09525544,CC[C@@H](C)[C@H](NC(=O)CNC(=O)CCc1c(C)c2ccc([O-])cc2oc1=O)C(=O)[O-],0.0243,Inactive,Out-of-Domain
0.95450443,CC(C)[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-],0.0242,Inactive,In-Domain
0.99938977,COc1cc([C@H]2CC(=O)Nc3c2c(C)nn3-c2ccc([O-])nn2)ccc1O,0.0241,Inactive,In-Domain
0.31640834,[O-]c1cc2c(cc1O)CC[NH2+][C@H]2Cc1ccc(O)cc1,0.0241,Inactive,In-Domain
0.9607885,CS/C(=N\N=C(/C)c1ccc(O)cc1O)N/N=C(\C)c1ccc(O)cc1[O-],0.0236,Inactive,In-Domain
0.84609073,COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc(F)c1[O-],0.0235,Inactive,In-Domain
0.2025762,CCOC(=O)c1ccc([C@H](C)NN)cc1,0.0234,Inactive,In-Domain
0.97152454,Cc1cc([C@H]2CCC[NH2+]C2)oc(=O)c1C(=O)Nc1cccc(CN(C)CCO)c1,0.0233,Inactive,Out-of-Domain
0.99127734,Cc1c(O)cc2c(c1O)C(=O)[C@@H](O)[C@H](c1cc([O-])c(O)c(O)c1)O2,0.0232,Inactive,In-Domain
0.9592676,CCOc1cccc(C[N@H+]2CCC[C@@H](c3cc(=O)[nH]c(-c4ccccn4)n3)C2)c1[O-],0.0231,Inactive,Out-of-Domain
0.99101263,COc1ccc(CN2CCC(O)(Cn3nc(-c4cccs4)ccc3=O)CC2)cc1O,0.023,Inactive,Out-of-Domain
